,Date,ID,Tweet,word_count,char_count,stopwords,hastags,numerics,upper,sentiment,Polarity_Rating
666,18/01/2022 06:35,1.38e+18,wow! amazing dedication nnu0939u094bu0932u0940_u0915u0947_u0930u0902u0917_u0915u093fu0938u093eu0928u094bu0902_u0915u0947_u0938u0902u0917nfarmersprotest httpstcola7gbmmfx3,6,203,0,0,0,0,0.36250000000000004,Positive
667,19/01/2022 06:35,1.38e+18,beautiful thought! nnu0939u094bu0932u0940_u0915u0947_u0930u0902u0917_u0915u093fu0938u093eu0928u094bu0902_u0915u0947_u0938u0902u0917nfarmersprotest httpstcoj7mcdnu7zo,5,197,0,0,0,0,1.0,Positive
668,20/01/2022 06:35,1.38e+18,follow spain legalizemsp disparity2parity httpstcovirgbqtbk3,7,85,0,3,0,0,0.0,Neutral
669,21/01/2022 06:36,1.38e+18,happy hollamahalla kisaanmajdoorektazindabaad httpstcoetomcygbuq,6,88,0,3,0,0,0.8,Positive
670,22/01/2022 06:36,1.38e+18,keep going! cannot stop amplifying voices! nnu0939u094bu0932u0940_u0915u0947_u0930u0902u0917_u0915u093fu0938u093eu0928u094bu0902_u0915u0947_u0938u0902u0917nfarmersprotest httpstco9ytsns5agd,12,234,1,0,0,0,0.0,Neutral
671,23/01/2022 06:36,1.38e+18,beautiful! nnu0939u094bu0932u0940_u0915u0947_u0930u0902u0917_u0915u093fu0938u093eu0928u094bu0902_u0915u0947_u0938u0902u0917nfarmersprotest httpstcoqyuhijnokc,4,189,0,0,0,0,1.0,Positive
672,24/01/2022 06:37,1.38e+18,canu2019t stop wonu2019t stop! nnu0939u094bu0932u0940_u0915u0947_u0930u0902u0917_u0915u093fu0938u093eu0928u094bu0902_u0915u0947_u0938u0902u0917nfarmersprotest httpstcozzvdqtp3vf,7,211,0,0,0,0,0.0,Neutral
673,25/01/2022 06:37,1.38e+18,united stand! nnu0939u094bu0932u0940_u0915u0947_u0930u0902u0917_u0915u093fu0938u093eu0928u094bu0902_u0915u0947_u0938u0902u0917nfarmersprotest httpstco7pbl1gasrt,6,195,1,0,0,0,0.0,Neutral
674,26/01/2022 06:38,1.38e+18,let good triumph evil! nnu0939u094bu0932u0940_u0915u0947_u0930u0902u0917_u0915u093fu0938u093eu0928u094bu0902_u0915u0947_u0938u0902u0917nfarmersprotest httpstcotynyatypi9,8,206,1,0,0,0,-0.15000000000000002,Negative
675,27/01/2022 06:38,1.38e+18,accept lost nnbut never accept failednn,13,88,6,1,0,0,0.0,Neutral
676,28/01/2022 06:38,1.38e+18,nandednattacks maharashtrapolice mean attack maharashtra ud83eudd14ud83eudd14ud83eudd14 ngreat ud83dude11ud83dude44ud83dude21 httpstcokjx2xsiry3,21,222,8,4,0,0,-0.3125,Negative
677,29/01/2022 06:39,1.38e+18,quick reminder india could save life career thousand people still going need support serf corporatedonors ally feed country! isupportfarmers,43,268,17,6,0,2,0.41666666666666663,Positive
678,30/01/2022 06:39,1.38e+18,dhananjayspeak1 commandconquer5 shekhargupta reaction coming modis agenda caaprotest palgharattack delhiriots2020,16,156,3,4,0,0,0.0,Neutral
679,31/01/2022 06:39,1.38e+18,leadership direction ambition serve need people something must give burnfarmlawsonholinfarmersprotest httpstcoba7btxtfma,18,152,6,1,0,0,0.0,Neutral
680,01/02/2022 06:40,1.38e+18,bhakts confused modis satyagrahaud83dude07nthen modijinlielikemodi ndesh_ka_gaddar_rss httpstcofotfxicocm,11,155,1,0,0,0,-0.4,Negative
681,02/02/2022 06:40,1.38e+18,mountain high valley low kisan ekta zindabaad!!!! burnfarmlawsonholinfarmersprotest httpstcoftuaptn2kl,13,124,3,1,0,0,0.08,Positive
682,03/02/2022 06:40,1.38e+18,ud83dudea8disclaimerud83dudea8nnthe religion though people may want show religious symbol inner strength representation symbol providennall religion right exist unbotherednnthank youud83dude4f,31,269,9,1,0,1,0.09523809523809523,Positive
683,04/02/2022 06:41,1.38e+18,jaskira94480324 learn thankful thing instead distributing hate still going tractor2twitter httpstcoh7uk1jwgem,23,173,8,2,0,0,-0.8,Negative
684,05/02/2022 06:41,1.37e+18,aint keep hustlingnfarmersprotest 23march_u0915u093fu0938u093eu0928u094bu0902_u0915u0947_u0938u093eu0925,6,130,0,1,0,0,0.0,Neutral
685,06/02/2022 06:42,1.37e+18,revolution apple fall ripenyou make fallnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstcoamzk1ryjys,19,184,10,0,0,0,0.0,Neutral
686,07/02/2022 06:42,1.37e+18,gadri babe gave ultimate sacrifice generation nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnfarmersprotest httpstcoai1ihqsfu5,11,155,3,0,0,0,0.0,Neutral
687,08/02/2022 06:42,1.37e+18,salute hero httpstcofg8widw7p4,7,120,2,1,0,0,0.0,Neutral
688,09/02/2022 06:43,1.37e+18,tribute hero httpstcofwltfzzvgh,7,121,2,1,0,0,0.0,Neutral
689,10/02/2022 06:43,1.37e+18,join today support save culture agriculture greedy corporates authoritarian govt nnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstcolop1pfiegvnnu0936u0939u0940u0926u0940u0926u093fu0935u0938,21,280,5,1,0,0,0.0,Neutral
690,11/02/2022 06:43,1.37e+18,bhagat singh name idea continues inspire generationsnfarmersprotest httpstcohjh6ckouko,16,121,8,0,0,0,0.0,Neutral
691,12/02/2022 06:44,1.37e+18,salute warrior httpstco8iaspqqgf3,7,119,2,2,0,0,0.0,Neutral
692,13/02/2022 06:44,1.37e+18,change must httpstcoaevmytf5zm,6,115,1,1,0,0,0.0,Neutral
693,14/02/2022 06:44,1.37e+18,navdeepsingh_7 stay fight u270anfarmersprotest,7,126,0,1,0,0,0.0,Neutral
694,15/02/2022 06:45,1.37e+18,true u0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnfarmersprotest httpstcooutepklb1r,4,107,0,1,0,0,0.35,Positive
695,16/02/2022 06:45,1.37e+18,bhagatsingh shaheeddiwas salute brave heart country sacrificed lives! ud83dude4f rajguru sukhdev u0915u093fu0938u093eu0928_u092du0917u0924_u0938u093fu0902u0939_u092cu0928u0947u0917u093e 23march_u0915u093fu0938u093eu0928u094bu0902_u0915u0947_u0938u093eu0925 httpstcoickusqsqvc,20,352,5,7,0,0,1.0,Positive
696,17/02/2022 06:46,1.37e+18,salute httpstcotmlv7z7bxp,4,107,0,1,0,0,0.0,Neutral
697,18/02/2022 06:46,1.37e+18,u201cby crushing individual cannot kill ideasu201dnu2014bhagat singhnneach revolutionary protest soul shaheed bhagat singh fight truth evil nnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnfarmersprotest httpstcovyewcamiox,30,310,11,0,0,0,-0.19999999999999998,Negative
698,19/02/2022 06:46,1.37e+18,divide rule politician criesnunite lead watchword wisenu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstcosr7pqez6ba,15,178,6,0,0,0,0.0,Neutral
699,20/02/2022 06:47,1.37e+18,awesome httpstcozkg9oaw75y,4,108,0,1,0,0,1.0,Positive
700,21/02/2022 06:47,1.37e+18,sushant_says farmersprotestnis whole world nit conspiracy wef wto conspiracy take away land ie pandemic brought innplease stand tallnas one last fight help save u bein,42,255,15,1,0,2,0.1,Positive
701,22/02/2022 06:47,1.37e+18,gretathunberg farmersprotestnis whole world nit conspiracy wef wto conspiracy take away land ie pandemic brought innplease stand tallnas one last fight help save u bei,42,255,15,1,0,2,0.1,Positive
702,23/02/2022 06:48,1.37e+18,hello channel plz vistnhttpstcorxehldojs2nluddi indianfootball npakistanresolutionday shameondhamafia parambirsingh anildeshmukh ethereum,14,178,3,6,0,0,0.0,Neutral
703,24/02/2022 06:48,1.37e+18,sangha8055 sangha_ajmer harpreetjudge8 iron__maan rajinde26069684 tweetretweetshare httpstco5ba8gmwlt4,11,202,0,2,0,1,0.0,Neutral
704,25/02/2022 06:49,1.37e+18,shaheed bhagat singh revolutionary thinker visionary true legend! day 118 ud83dudcaaud83cudffbu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh bhagatsingh httpstcoczandzccp4 httpstcozosjxmtoza,19,242,4,2,1,0,0.4375,Positive
705,26/02/2022 06:49,1.37e+18,million salute breaveheart fought country nbhagatsingh nindianarmy nfreedom nshaheeddiwas,17,144,6,0,0,1,0.0,Neutral
706,27/02/2022 06:49,1.37e+18,89 year ago bhagat singhu2019s martyr inspire people break chain 100 year old slavery britisher definitely inspire u stand strong united protect democracy enforce lawful justice nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstcobg7cphcnix,42,379,9,2,2,0,0.13333333333333333,Positive
707,28/02/2022 06:50,1.37e+18,harbhajan_singh farmersprotestnis whole world nit conspiracy wef wto conspiracy take away land ie pandemic brought innplease stand tallnas one last fight help save u b,42,255,15,1,0,2,0.1,Positive
708,01/03/2022 06:50,1.37e+18,sidraind farmersprotestnis whole world nit conspiracy wef wto conspiracy take away land ie pandemic brought innplease stand tallnas one last fight help save u sl,43,255,16,1,0,2,0.1,Positive
709,02/03/2022 06:50,1.37e+18,ud83dudd3abreaking news ud83dudd3anud83dudd3amust read share ud83dudd3aniamjazzie96nkimgrewal29 njasdhaliwal349 nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstcov9dfnhvszf,11,231,0,0,0,4,0.0,Neutral
710,03/03/2022 06:51,1.37e+18,kanganateam surprised reason k ew since started talking shit u2018ud83eudd23ud83eudd23 fucking disgusting human go level !kanganateam get well soon stillwithfarmers,37,247,9,2,0,0,-0.275,Negative
711,04/03/2022 06:51,1.37e+18,digital revolution far significant invention writing even printing nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstcoahbk5bdttr,18,194,6,0,0,0,0.15833333333333333,Positive
712,05/03/2022 06:51,1.37e+18,farmersprotestnnthis video punjab delhi haryana actually ud83cuddf5ud83cuddf0s multan paxstan kisan ittihadfarmers pr0testing pti govtnn1000s tractor multan gathering 31mar tractor rally nntime gv someone taste medicine httpstcowvsf2xoslg httpstcoam1dxpbcaw,42,350,14,2,0,1,0.0,Neutral
713,06/03/2022 06:52,1.37e+18,narendramodi smritiirani farmersprotestnis whole world nit conspiracy wef wto conspiracy take away land ie pandemic brought innplease stand tallnas one last fight help save u,41,255,13,1,0,2,0.1,Positive
714,07/03/2022 06:52,1.37e+18,nnwe win httpstcowwjpvxermr,6,112,1,2,0,0,0.8,Positive
715,08/03/2022 06:53,1.37e+18,donu2019t see tweet much used regarding day,15,86,6,1,0,1,0.2,Positive
716,09/03/2022 06:53,1.37e+18,woman say govt treat people u201cguinea pigsu201d bbchindi report spot onnn100s life lost demonetisation people couldnu2019t access money migrantworkers died walking lockdown dead farmersprotestno one cares! httpstcobdma3or1si,44,320,15,5,0,0,-0.25,Negative
717,10/03/2022 06:53,1.37e+18,revolution always hand young nthe young always inherit revolution nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstco0emoegtxik,20,200,7,0,0,0,0.1,Positive
718,11/03/2022 06:54,1.37e+18,naam nsitharaman nhobbies inefficient nspecial project 23 saal india jaise dessh ki economy ko choppat kar dinindian public bole fmresign psuinsurersagainstprivatisation novotetobjp,25,213,1,4,0,0,0.0,Neutral
719,12/03/2022 06:54,1.37e+18,vishallochab6 jai hindnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnfarmersprotest,3,99,0,0,0,0,0.0,Neutral
720,13/03/2022 06:54,1.37e+18,common way people give power thinking donu2019t anynnspeak up!nnfarmersprotestnn 032810,18,130,7,0,1,1,-0.3,Negative
721,14/03/2022 06:55,1.37e+18,cnntonight cnn farmersprotestnis whole world nit conspiracy wef wto conspiracy take away land ie pandemic brought innplease stand tallnas one last fight help save u b,43,255,15,1,0,3,0.1,Positive
722,15/03/2022 06:55,1.37e+18,sukhvee46955215 savekisaan donenu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnfarmersprotest,3,109,0,0,0,0,0.0,Neutral
723,16/03/2022 06:55,1.37e+18,amaanbali missing past day hopefully fine sincerely request bkuektaugrahan kisanektamorcha look matter try find cause inactive twitter twitter saying even phone switched,44,255,20,0,0,1,0.11666666666666667,Positive
724,17/03/2022 06:56,1.37e+18,spirit fighting indestructible undefeatable determination win battle authoritarian government show descendant warriorsnnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnfarmersprotest httpstcomojltz9lga,26,286,10,0,0,0,0.8,Positive
725,18/03/2022 06:56,1.37e+18,horse walk bar!nindia revelacion art artist bitcoinu00a0u00a0 bitcoinu00a0u00a0 cryptocurrency nft digitalartcryptoart nfts dubai ethereum digitalart color music httpstco4ut841cpjq,24,233,2,15,0,2,0.0,Neutral
726,19/03/2022 06:57,1.37e+18,_garrywalia farmersprotestnis whole world nit conspiracy wef wto conspiracy take away land ie pandemic brought innplease stand tallnas one last fight help save u,42,255,16,1,0,2,0.1,Positive
727,20/03/2022 06:57,1.37e+18,ud83cudf3eud83cudf3eud83cudf3e30nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnour hero bhagat singh sukhdev rajguru reason democratic nation following footstep protesting right keeping democratic way life going!nfarmersprotest httpstcogi37zm8a46,35,351,14,0,0,0,0.14285714285714285,Positive
728,21/03/2022 06:57,1.37e+18,meenaharris farmersprotestnis whole world nit conspiracy wef wto conspiracy take away land ie pandemic brought innplease stand tallnas one last fight help save u,42,255,16,1,0,2,0.1,Positive
729,22/03/2022 06:58,1.37e+18,beautiful httpstcol4hl1r6da9,4,110,0,1,0,0,0.85,Positive
730,23/03/2022 06:58,1.37e+18,sanctity law maintained long expression peoplennletu2019s pay tribute saheedsnnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh,27,224,16,0,0,0,-0.05,Negative
731,24/03/2022 06:58,1.37e+18,trump bannon indicted ald ed burke human right equality farmersprotestnin india nnfight back tell alderperson vote yes chicagoindiaresolution r2020583!nnhttpstcovz5skygpmtnnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstcokjelghdhfl,29,309,6,2,0,9,0.09523809523809523,Positive
732,25/03/2022 06:59,1.37e+18,kisaan majdoor ekta zindabaad! ud83dude4fud83cudffcnntodayu2019s ufe0fu20e3 mean every bhagat singhnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnnmarch 23rd mark martyrdom day bhagat singh sukhdev rajguru gave life freedom determined httpstcosaapkuzphy,40,383,11,1,0,0,-0.3125,Negative
733,26/03/2022 06:59,1.37e+18,legend shaheed bhagat singh u2665ufe0fud83cuddeeud83cuddf3n freedom fighter bhagat singh ud83dude4fud83cuddeeud83cuddf3n23 march 1931ud83dude4fud83cuddeeud83cuddf3 jai hind ud83cuddeeud83cuddf3nnu0a39u0a30_u0a15u,19,255,0,0,0,0,0.0,Neutral
734,27/03/2022 07:00,1.37e+18,must go viral bhagatsingh bhagatsinghsherepunjab rajguru shaheeddiwas 23march_u0915u093fu0938u093eu0928u094bu0902_u0915u0947_u0938u093eu0925 farmersprotests httpstco0yf1g5h964,13,276,0,8,0,0,0.0,Neutral
735,28/03/2022 07:00,1.37e+18,good going brothernnu201cnnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstco7iavyl3nsq,5,133,0,0,0,0,0.7,Positive
736,29/03/2022 07:00,1.37e+18,ud83dude4fsalute spirit bringing smile people ud83dude4fn god bless power kind deed nhumanityfirst shaheedbhagatsingh httpstco5kfwtqolvl,52,234,10,2,0,0,0.44999999999999996,Positive
737,30/03/2022 07:01,1.37e+18,rule one follow make sure right safe nnletu2019s pay tribute saheedsnnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstcogdx8vz11eb,23,217,9,0,0,0,0.42857142857142855,Positive
738,31/03/2022 07:01,1.37e+18,fadnavis desperate bring president rule maharashtra ! ud83dude06nnnot gonna happen !nnin maharashtra never get majority next 50 yr !nnmodimadedisaster bjplies bjpfails kissanandolan,32,250,5,6,1,4,-0.46875,Negative
739,01/04/2022 07:01,1.37e+18,better die daring reformer cowardly conformer nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstcoswsz1ogcil,12,155,3,0,0,0,0.5,Positive
740,02/04/2022 07:02,1.37e+18,vikramjeet_vick stay fight u270anfarmersprotest,7,127,0,1,0,0,0.0,Neutral
741,03/04/2022 07:02,1.37e+18,shaheed bhagat singh one greatest revolutionary world would ever see! saying still relevant hero truest sense u270aud83cudffc 23march_u0915u093fu0938u093eu0928u094bu0902_u0915u0947_u0938u093eu0925 bhagatsingh httpstcol5z3bweehf,33,366,10,4,0,0,0.7,Positive
742,04/04/2022 07:02,1.37e+18,kudos brothernnletu2019s pay tribute saheedsnnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstconkgjgl8nhs,11,167,4,0,0,0,0.0,Neutral
743,05/04/2022 07:03,1.37e+18,letu2019s remember sacrifice courage stand fight right httpstco4m0g1it5sv,21,214,8,1,0,0,0.2857142857142857,Positive
744,06/04/2022 07:03,1.37e+18,yes get rightsnnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstcoyw4lieqpyx,8,131,3,0,0,0,0.0,Neutral
745,07/04/2022 07:04,1.37e+18,ud83cudf3eud83cudf3eud83cudf3e30nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstcoer3dluwirk,35,384,10,0,0,0,-0.125,Negative
746,08/04/2022 07:04,1.37e+18,ud83cudf3eud83cudf3e29nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstcoceqqhjj3xe,35,372,10,0,0,0,-0.125,Negative
747,09/04/2022 07:04,1.37e+18,may kill cannot kill idea bhagatsinghsherepunjabn23rdmarch2021 nofarmers_nofood ud83cudf3eud83dude9cud83cudf3eud83dude9c httpstco6rzztoqcek,14,189,2,3,0,0,0.0,Neutral
748,10/04/2022 07:05,1.37e+18,ud83cudf3eud83cudf3e28nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstcowelmhvsjdk,35,372,10,0,0,0,-0.125,Negative
749,11/04/2022 07:05,1.37e+18,herou2019s always thought pay tribute saheedsnnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstcoodm2w6nifu,16,181,7,0,0,0,0.0,Neutral
750,12/04/2022 07:05,1.37e+18,salute hero border nation delhi,11,122,4,1,0,0,0.0,Neutral
751,13/04/2022 07:06,1.37e+18,ud83cudf3eud83cudf3e27nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstcojs3zbte1gw,35,372,10,0,0,0,-0.125,Negative
752,14/04/2022 07:06,1.37e+18,ud83cudf3eud83cudf3e26nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstco9hi3ilakke,35,372,10,0,0,0,-0.125,Negative
753,15/04/2022 07:06,1.37e+18,ud83cudf3eud83cudf3e25nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstcotxivtjwfkx,35,372,10,0,0,0,-0.125,Negative
754,16/04/2022 07:07,1.37e+18,paying tribute saheedsnnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstcouwd7rrljbi,9,141,3,0,0,0,0.0,Neutral
755,17/04/2022 07:07,1.37e+18,pankajbajp16 stay fight u270anfarmersprotest,7,124,0,1,0,0,0.0,Neutral
756,18/04/2022 07:08,1.37e+18,ud83cudf3eud83cudf3e24nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstcodske2cnf7a,35,372,10,0,0,0,-0.125,Negative
757,19/04/2022 07:08,1.37e+18,tyrant dy rule martyr dy rule begin nparnam shaheeda nunu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstcoocusbim8xg,20,194,6,0,0,0,0.0,Neutral
758,20/04/2022 07:08,1.37e+18,ud83cudf3e23nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstcoleshx96ww1,35,360,10,0,0,0,-0.125,Negative
759,21/04/2022 07:09,1.37e+18,best posters! httpstcothkunygfd1 nthank kartidharti_ nn23march_u0915u093fu0938u093eu0928u094bu0902_u0915u0947_u0938u093eu0925 nshaheedidiwas nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnfarmersprotest httpstcoglzecgqxub,11,271,1,0,0,0,1.0,Positive
760,22/04/2022 07:09,1.37e+18,ud83cudf3e22nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstcoqgszkgnzjc,35,360,10,0,0,0,-0.125,Negative
761,23/04/2022 07:09,1.37e+18,salute httpstcoppdrkbbrfr,4,107,0,1,0,0,0.0,Neutral
762,24/04/2022 07:10,1.37e+18,ud83cudf3e21nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstco8cgqrq8tf9,35,360,10,0,0,0,-0.125,Negative
763,25/04/2022 07:10,1.37e+18,slow today 33k tweet till itu2019s almost 2 hr nnletu2019s pay tribute saheedsnnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh,20,189,4,0,1,0,-0.30000000000000004,Negative
764,26/04/2022 07:11,1.37e+18,yes one thankyou httpstcogon3vuqog5,12,139,4,1,0,0,0.0,Neutral
765,27/04/2022 07:11,1.37e+18,ud83cudf3e20nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstco07lo8g3cq5,35,360,10,0,0,0,-0.125,Negative
766,28/04/2022 07:11,1.37e+18,ud83cudf3e18nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstcobznim7i4sk,35,360,10,0,0,0,-0.125,Negative
767,29/04/2022 07:12,1.37e+18,ud83cudf3e16nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstcoulyyskma33,35,360,10,0,0,0,-0.125,Negative
768,30/04/2022 07:12,1.37e+18,revolutionary shaheed bhagat singh,5,50,0,1,0,0,0.0,Neutral
769,01/05/2022 07:12,1.37e+18,chakko ji fatte dabb k kro support sare jane need support save future httpstco3gxjgsixsm,23,202,6,1,0,0,0.0,Neutral
770,02/05/2022 07:13,1.37e+18,ud83cudf3e13nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstcoitnnhnlunq,35,360,10,0,0,0,-0.125,Negative
771,03/05/2022 07:13,1.37e+18,ud83cudf3e12nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstcoeexiyaulwe,35,360,10,0,0,0,-0.125,Negative
772,04/05/2022 07:13,1.37e+18,u201cby crushing individual cannot kill ideasu201dnu2014bhagat singhnneach revolutionary protest soul shaheed bhagat singh fight truth evil nnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnfarmersprotest httpstcom3nf56pwpu,30,310,11,0,0,0,-0.19999999999999998,Negative
773,05/05/2022 07:14,1.37e+18,ud83cudf3e11nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstcofqwjfn9rny,35,360,10,0,0,0,-0.125,Negative
774,06/05/2022 07:14,1.37e+18,89 year ago bhagat singhu2019s martyr inspire people break chain 100 year old slavery britisher definitely inspire u stand strong united protect democracy enforce lawful justice httpstcoa8mhmvhar8,41,319,9,2,2,0,0.13333333333333333,Positive
775,07/05/2022 07:15,1.37e+18,yes remember cause gave lifennletu2019s pay tribute saheedsnnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstcomdsukdxldz,20,209,10,0,0,0,0.0,Neutral
776,08/05/2022 07:15,1.37e+18,yes priceless nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstcoqvqs5kjxu3,7,123,2,0,0,0,1.0,Positive
777,09/05/2022 07:15,1.37e+18,every every protestor fighting 3 law bhagat singh big salute big salute httpstcospuag0lodz,29,230,11,1,1,0,0.0,Neutral
778,10/05/2022 07:16,1.37e+18,ud83cudf3e10nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life india independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstcowhfvibjadl,35,364,9,0,0,0,-0.125,Negative
779,11/05/2022 07:16,1.37e+18,ever feel like sharing feeling frontlines ever feel like want thank appreciate admire thier courage resolve determination valor ever feel like bieng midst history chancennletters farmersnfarmersprotest httpstconrybglwvzo,46,317,15,0,0,0,0.0,Neutral
780,12/05/2022 07:16,1.37e+18,ud83cudf3e9nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life india independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstco0fiqpnkod8,35,363,9,0,0,0,-0.125,Negative
781,13/05/2022 07:17,1.37e+18,tikri singhu border connecting delhi haryana remained completely closed tuesday nnhttpstcoxs4vnxtxfh,15,140,3,0,0,0,-0.1,Negative
782,14/05/2022 07:17,1.37e+18,cause death make martyr nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh httpstcodeqtr2dcg0,14,153,6,0,0,0,0.0,Neutral
783,15/05/2022 07:17,1.37e+18,ud83cudf3e8nu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnbhagat singh sukhdev rajguru sacrificed life india independence today brother sister sacrificing comfort risking life protesting democratic way!ncelebrate past present heroesnfarmersprotest httpstcoibgy8erjgu,35,363,9,0,0,0,-0.125,Negative
784,16/05/2022 07:18,1.37e+18,picture beautifulnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singhnfarmersprotest humanrightsnstandwithfarmers httpstcodibjmmmeta,7,161,1,1,0,0,0.0,Neutral
785,17/05/2022 07:18,1.37e+18,diamondhorse19 bains_nikki paying tribute towards saheedsnnu0939u0930_u0915u093fu0938u093eu0928_bhagat_singh,10,151,2,0,0,0,0.0,Neutral
